kind,file,owner,member,signature,param_index,old,new,scope,phase,confidence,status,notes
method,DelayedStateChange,DelayedStateChange,,,,method3248,getChangeId,DelayedStateChange,module,high,approved,
method,DelayedStateChange,DelayedStateChange,,,,method3249,compileShader,DelayedStateChange,module,high,approved,
method,DelayedStateChange,DelayedStateChange,,,,method3250,getScheduledAtMillis,DelayedStateChange,module,high,approved,
method,DelayedStateChange,DelayedStateChange,,,,method3251,queueDelayed,DelayedStateChange,module,high,approved,
field,DelayedStateChangeUtil,DelayedStateChangeUtil,,,,aClass229_6519,secondaryTexCoordMatrix,DelayedStateChangeUtil,module,high,approved,
field,DelayedStateChangeUtil,DelayedStateChangeUtil,,,,anIntArray6522,glDeleteScratchIds,DelayedStateChangeUtil,module,high,approved,
method,DelayedStateChangeUtil,DelayedStateChangeUtil,,,,method2615,queueType12DelayedChange,DelayedStateChangeUtil,module,high,approved,
method,DelayedStateChangeUtil,DelayedStateChangeUtil,,,,method2616,flushType12WaterState,DelayedStateChangeUtil,module,high,approved,
method,DelayedStateChangeUtil,DelayedStateChangeUtil,,,,method2617,clearStaticState,DelayedStateChangeUtil,module,high,approved,
method,DynamicLightingPreference,DynamicLightingPreference,,,,method1845,getValue,DynamicLightingPreference,module,high,approved,
field,EnumType,EnumType,,,,aClass356_1767,entriesByKey,EnumType,module,high,approved,
field,EnumType,EnumType,,,,aClass356_1770,reverseLookup,EnumType,module,high,approved,
field,EnumTypeList,EnumTypeList,,,,aClass45_458,configArchive,EnumTypeList,module,high,approved,[auto-conflict-resolve: EnumTypeList:aClass45_458 -> configArchive]
method,FlickeringEffectsPreference,FlickeringEffectsPreference,,,,method1720,getValue,FlickeringEffectsPreference,module,high,approved,
field,FloorOverlayTypeList,FloorOverlayTypeList,,,,aClass45_3442,archive,FloorOverlayTypeList,module,high,approved,
field,FloorUnderlayTypeList,FloorUnderlayTypeList,,,,aClass45_2461,configArchive,FloorUnderlayTypeList,module,high,approved,[auto-conflict-resolve: FloorUnderlayTypeList:aClass45_2461 -> configArchive]
method,FogPreference,FogPreference,,,,method1789,getValue,FogPreference,module,high,approved,
method,FogPreference,FogPreference,,,,method1790,isSupported,FogPreference,module,high,approved,
field,GameBuild,GameBuild,,,,anInt4466,buildId,GameBuild,module,high,approved,
method,GameBuild,GameBuild,,,,method3517,clearPlayerUpdateMaskCache,GameBuild,module,high,approved,
method,GameClockFactory,GameClockFactory,,,,method1631,createBestClock,GameClockFactory,module,high,approved,
method,GameClockFactory,GameClockFactory,,,,method1632,clearStaticState,GameClockFactory,module,high,approved,
method,GameClockFactory,GameClockFactory,,,,method1633,hasFlag1024,GameClockFactory,module,high,approved,
field,GameStateReset,GameStateReset,,,,aClass114_1871,serverPacket52,GameStateReset,module,high,approved,
method,GameStateReset,GameStateReset,,,,method1122,resetSceneRuntimeState,GameStateReset,module,high,approved,
method,GameStateReset,GameStateReset,,,,method1123,clearStaticState,GameStateReset,module,high,approved,
field,GfxTypeList,GfxTypeList,,,,aClass45_3979,definitionArchive,GfxTypeList,module,high,approved,
field,GfxTypeList,GfxTypeList,,,,aClass45_3981,modelArchive,GfxTypeList,module,high,approved,
method,GraphicsRendererPreference,GraphicsRendererPreference,,,,method1826,setRendererAvailable,GraphicsRendererPreference,module,high,approved,
method,GraphicsRendererPreference,GraphicsRendererPreference,,,,method1829,getValue,GraphicsRendererPreference,module,high,approved,
method,GraphicsRendererPreference,GraphicsRendererPreference,,,,method1830,isRendererAvailable,GraphicsRendererPreference,module,high,approved,
method,GraphicsRendererPreference,GraphicsRendererPreference,,,,method1831,isHardwareRendererSupported,GraphicsRendererPreference,module,high,approved,
method,GroundDecorationsPreference,GroundDecorationsPreference,,,,method1736,isSupported,GroundDecorationsPreference,module,high,approved,
method,GroundDecorationsPreference,GroundDecorationsPreference,,,,method1737,getValue,GroundDecorationsPreference,module,high,approved,
method,HighDetailRenderingPreference,HighDetailRenderingPreference,,,,method1757,isSupported,HighDetailRenderingPreference,module,high,approved,
method,HighDetailRenderingPreference,HighDetailRenderingPreference,,,,method1759,getValue,HighDetailRenderingPreference,module,high,approved,
field,HitmarkTypeList,HitmarkTypeList,,,,aClass45_2866,definitionArchive,HitmarkTypeList,module,high,approved,
field,HitmarkTypeList,HitmarkTypeList,,,,aClass45_2873,spriteArchive,HitmarkTypeList,module,high,approved,
field,Huffman,Huffman,,,,aClass114_3773,serverPacket55,Huffman,module,high,approved,
field,IDKTypeList,IDKTypeList,,,,aClass45_2048,definitionArchive,IDKTypeList,module,high,approved,
field,IDKTypeList,IDKTypeList,,,,aClass45_2054,modelArchive,IDKTypeList,module,high,approved,
method,IdleAnimationsPreference,IdleAnimationsPreference,,,,method1776,getValue,IdleAnimationsPreference,module,high,approved,
field,IndexGroupLoader,IndexGroupLoader,,,,aClass45_4789,archive,IndexGroupLoader,module,high,approved,
field,IndexProgressProvider,IndexProgressProvider,,,,aClass45_4804,archive,IndexProgressProvider,module,high,approved,
field,InvTypeList,InvTypeList,,,,aClass45_3468,configArchive,InvTypeList,module,high,approved,[auto-conflict-resolve: InvTypeList:aClass45_3468 -> configArchive]
field,ItemType,ItemType,,,,aByteArray2821,recolorPaletteIndices,ItemType,module,high,approved,
field,ItemType,ItemType,,,,aClass356_2757,params,ItemType,module,high,approved,
field,ItemType,ItemType,,,,aShortArray2771,recolorTo,ItemType,module,high,approved,
field,ItemType,ItemType,,,,aShortArray2777,recolorFrom,ItemType,module,high,approved,
field,ItemType,ItemType,,,,aShortArray2785,retextureFrom,ItemType,module,high,approved,
field,ItemType,ItemType,,,,aShortArray2801,retextureTo,ItemType,module,high,approved,
field,ItemType,ItemType,,,,anIntArray2762,stackVariantItemIds,ItemType,module,high,approved,
field,ItemType,ItemType,,,,anIntArray2831,stackVariantThresholds,ItemType,module,high,approved,
field,ItemTypeList,ItemTypeList,,,,aClass45_3267,definitionArchive,ItemTypeList,module,high,approved,
field,ItemTypeList,ItemTypeList,,,,aClass45_3268,modelArchive,ItemTypeList,module,high,approved,
field,JagBuffer,JagBuffer,,,,aByteArray7154,data,JagBuffer,module,high,approved,
field,JagBuffer,JagBuffer,,,,anInt7197,pos,JagBuffer,module,high,approved,
field,Js5VideoStream,Js5VideoStream,,,,aByteArrayArray5275,prefetchedChunks,Js5VideoStream,module,high,approved,
field,Js5VideoStream,Js5VideoStream,,,,aClass348_Sub49_5274,chunkBuffer,Js5VideoStream,module,high,approved,
field,Js5VideoStream,Js5VideoStream,,,,aClass348_Sub49_5276,outputBuffer,Js5VideoStream,module,high,approved,
field,Js5VideoStream,Js5VideoStream,,,,aClass45_5267,archive,Js5VideoStream,module,high,approved,
field,Js5VideoStream,Js5VideoStream,,,,anInt5270,nextChunkIndex,Js5VideoStream,module,high,approved,
field,Js5VideoStream,Js5VideoStream,,,,anInt5272,indexFileId,Js5VideoStream,module,high,approved,
field,Js5VideoStream,Js5VideoStream,,,,anIntArray5269,chunkFileIds,Js5VideoStream,module,high,approved,
field,LightTypeList,LightTypeList,,,,aClass45_2480,configArchive,LightTypeList,module,high,approved,[auto-conflict-resolve: LightTypeList:aClass45_2480 -> configArchive]
field,LoadingScreenElementFactory,LoadingScreenElementFactory,,,,aClass45_1637,spriteArchive,LoadingScreenElementFactory,module,high,approved,
field,LoadingScreenElementFactory,LoadingScreenElementFactory,,,,aClass45_1641,fontArchive,LoadingScreenElementFactory,module,high,approved,
field,LoadingScreenFullscreenSpriteOp,LoadingScreenFullscreenSpriteOp,,,,aClass45_4694,spriteArchive,LoadingScreenFullscreenSpriteOp,module,high,approved,
field,LoadingScreenOp,LoadingScreenOp,,,,aClass45_4631,fontArchive,LoadingScreenOp,module,high,approved,
field,LoadingScreenOp,LoadingScreenOp,,,,aClass45_4632,fontSpriteArchive,LoadingScreenOp,module,high,approved,[auto-conflict-resolve: LoadingScreenOp:aClass45_4632 -> fontSpriteArchive]
method,LoadingScreenPreference,LoadingScreenPreference,,,,method1805,getValue,LoadingScreenPreference,module,high,approved,
field,LoadingScreenRotatingSpriteOp,LoadingScreenRotatingSpriteOp,,,,aClass8389,cachedClass,LoadingScreenRotatingSpriteOp,module,high,approved,
field,LoadingScreenSpriteOp,LoadingScreenSpriteOp,,,,aClass45_4661,spriteArchive,LoadingScreenSpriteOp,module,high,approved,
field,LoadingScreenTextLayout,LoadingScreenTextLayout,,,,aClass4949,cachedClass,LoadingScreenTextLayout,module,high,approved,
field,LoadingScreenTextOp,LoadingScreenTextOp,,,,aClass45_4650,fontSpriteArchive,LoadingScreenTextOp,module,high,approved,[auto-conflict-resolve: LoadingScreenTextOp:aClass45_4650 -> fontSpriteArchive]
field,LoadingScreenTextOp,LoadingScreenTextOp,,,,aClass45_4651,fontMetricsArchive,LoadingScreenTextOp,module,high,approved,[auto-conflict-resolve: LoadingScreenTextOp:aClass45_4651 -> fontMetricsArchive]
field,LoadingScreenTypeList,LoadingScreenTypeList,,,,aClass45_1718,archive,LoadingScreenTypeList,module,high,approved,
method,LowMemoryTextureResolutionPreference,LowMemoryTextureResolutionPreference,,,,method1726,getValue,LowMemoryTextureResolutionPreference,module,high,approved,
field,MapElementType,MapElementType,,,,aClass356_588,params,MapElementType,module,high,approved,
field,MapElementType,MapElementType,,,,anInt573,secondaryVarpId,MapElementType,module,high,approved,
field,MapElementType,MapElementType,,,,anInt583,secondaryVarbitId,MapElementType,module,high,approved,
field,MapElementType,MapElementType,,,,anInt585,primaryVarMin,MapElementType,module,high,approved,
field,MapElementType,MapElementType,,,,anInt586,secondaryVarMax,MapElementType,module,high,approved,
field,MapElementType,MapElementType,,,,anInt587,secondaryVarMin,MapElementType,module,high,approved,
field,MapElementType,MapElementType,,,,anInt590,primaryVarpId,MapElementType,module,high,approved,
field,MapElementType,MapElementType,,,,anInt592,primaryVarMax,MapElementType,module,high,approved,
field,MapElementType,MapElementType,,,,anInt598,secondarySpriteId,MapElementType,module,high,approved,
field,MapElementType,MapElementType,,,,anInt606,primaryVarbitId,MapElementType,module,high,approved,
field,MapElementTypeList,MapElementTypeList,,,,aClass45_2084,definitionArchive,MapElementTypeList,module,high,approved,
field,MapElementTypeList,MapElementTypeList,,,,aClass45_2087,spriteArchive,MapElementTypeList,module,high,approved,
field,MapRegionBuilder,MapRegionBuilder,,,,aClass5827,cachedClass,MapRegionBuilder,module,high,approved,
field,MapRegionLoader,MapRegionLoader,,,,aClass7056,cachedClass,MapRegionLoader,module,high,approved,
field,MapSceneTypeList,MapSceneTypeList,,,,aClass45_1965,spriteArchive,MapSceneTypeList,module,high,approved,
field,MapSceneTypeList,MapSceneTypeList,,,,aClass45_1971,definitionArchive,MapSceneTypeList,module,high,approved,
field,MapSceneTypeList,MapSceneTypeList,,,,aClass60_1963,mapSceneTypeCache,MapSceneTypeList,module,high,approved,
field,MapSceneTypeList,MapSceneTypeList,,,,aClass60_1976,spriteCache,MapSceneTypeList,module,high,approved,
field,MonochromeImageCacheSlot,MonochromeImageCacheSlot,,,,aClass6640,cachedClass,MonochromeImageCacheSlot,module,high,approved,
field,NativeToolkit,NativeToolkit,,,,aClass8211,cachedClass,NativeToolkit,module,high,approved,
field,NpcType,NpcType,,,,aByteArray1374,recolorPaletteIndices,NpcType,module,high,approved,
field,NpcType,NpcType,,,,aClass356_1386,params,NpcType,module,high,approved,
field,NpcType,NpcType,,,,aShortArray1328,recolorFrom,NpcType,module,high,approved,
field,NpcType,NpcType,,,,aShortArray1352,recolorTo,NpcType,module,high,approved,
field,NpcType,NpcType,,,,aShortArray1391,retextureTo,NpcType,module,high,approved,
field,NpcType,NpcType,,,,aShortArray1393,retextureFrom,NpcType,module,high,approved,
field,NpcType,NpcType,,,,anIntArray1380,headModelIds,NpcType,module,high,approved,
field,NpcType,NpcType,,,,anIntArray1402,modelIds,NpcType,module,high,approved,
field,NpcType,NpcType,,,,anIntArrayArray1388,modelTranslationOffsets,NpcType,module,high,approved,
field,NpcTypeList,NpcTypeList,,,,aClass45_3576,modelArchive,NpcTypeList,module,high,approved,
field,NpcTypeList,NpcTypeList,,,,aClass45_3585,definitionArchive,NpcTypeList,module,high,approved,
field,NpcTypeList,NpcTypeList,,,,aClass60_3577,npcTypeCache,NpcTypeList,module,high,approved,
field,NpcTypeList,NpcTypeList,,,,aClass60_3590,modelCache,NpcTypeList,module,high,approved,
field,NpcTypeList,NpcTypeList,,,,aClass60_3592,secondaryModelCache,NpcTypeList,module,high,approved,[auto-conflict-resolve: NpcTypeList:aClass60_3592 -> secondaryModelCache]
field,ObjectType,ObjectType,,,,aByteArray872,recolorPaletteIndices,ObjectType,module,high,approved,
field,ObjectType,ObjectType,,,,aByteArray885,modelTypes,ObjectType,module,high,approved,
field,ObjectType,ObjectType,,,,aClass356_881,params,ObjectType,module,high,approved,
field,ObjectType,ObjectType,,,,aShortArray892,retextureTo,ObjectType,module,high,approved,
field,ObjectType,ObjectType,,,,aShortArray908,recolorTo,ObjectType,module,high,approved,
field,ObjectType,ObjectType,,,,aShortArray919,retextureFrom,ObjectType,module,high,approved,
field,ObjectType,ObjectType,,,,aShortArray940,recolorFrom,ObjectType,module,high,approved,
field,ObjectType,ObjectType,,,,anIntArrayArray907,modelIdsByType,ObjectType,module,high,approved,
field,ObjectTypeList,ObjectTypeList,,,,aClass45_3343,definitionArchive,ObjectTypeList,module,high,approved,
field,ObjectTypeList,ObjectTypeList,,,,aClass45_3345,modelArchive,ObjectTypeList,module,high,approved,
field,ObjectTypeList,ObjectTypeList,,,,aClass60_3350,objectTypeCache,ObjectTypeList,module,high,approved,
field,ObjectTypeList,ObjectTypeList,,,,aClass60_3360,modelDataCache,ObjectTypeList,module,high,approved,
field,ObjectTypeList,ObjectTypeList,,,,aClass60_3361,modelWithShadowCache,ObjectTypeList,module,high,approved,
field,ObjectTypeList,ObjectTypeList,,,,aClass60_3362,secondaryModelCache,ObjectTypeList,module,high,approved,[auto-conflict-resolve: ObjectTypeList:aClass60_3362 -> secondaryModelCache]
field,OpenGLArbProgram,OpenGLArbProgram,,,,aClass2276,cachedClass,OpenGLArbProgram,module,high,approved,
field,OpenGLxCubeMapTexture,OpenGLxCubeMapTexture,,,,aClass8623,cachedClass,OpenGLxCubeMapTexture,module,high,approved,
method,OrthographicModePreference,OrthographicModePreference,,,,method1727,getValue,OrthographicModePreference,module,high,approved,
method,OrthographicModePreference,OrthographicModePreference,,,,method1729,isSupported,OrthographicModePreference,module,high,approved,
field,PacketBuffer,PacketBuffer,,,,aClass77_9756,isaacCipher,PacketBuffer,module,high,approved,
field,PacketBuffer,PacketBuffer,,,,anInt9754,bitPos,PacketBuffer,module,high,approved,
field,ParamTable,ParamTable,,,,aClass356_9494,params,ParamTable,module,high,approved,
field,ParamTableList,ParamTableList,,,,aClass45_1141,archive,ParamTableList,module,high,approved,
field,ParamTypeList,ParamTypeList,,,,aClass45_4085,configArchive,ParamTypeList,module,high,approved,[auto-conflict-resolve: ParamTypeList:aClass45_4085 -> configArchive]
method,ParticlesPreference,ParticlesPreference,,,,method1784,getValue,ParticlesPreference,module,high,approved,
method,ParticlesPreference,ParticlesPreference,,,,method1786,isSupported,ParticlesPreference,module,high,approved,
field,PlayerUpdateDecoder,PlayerUpdateDecoder,,,,aClass1919,cachedClass0,PlayerUpdateDecoder,module,high,approved,
field,PlayerUpdateDecoder,PlayerUpdateDecoder,,,,aClass1920,cachedClass1,PlayerUpdateDecoder,module,high,approved,
field,QuestType,QuestType,,,,aClass356_4006,params,QuestType,module,high,approved,
field,QuestTypeList,QuestTypeList,,,,aClass45_2498,configArchive,QuestTypeList,module,high,approved,[auto-conflict-resolve: QuestTypeList:aClass45_2498 -> configArchive]
field,QuickChatCatType,QuickChatCatType,,,,aCharArray9582,subcategoryShortcuts,QuickChatCatType,module,high,approved,
field,QuickChatCatType,QuickChatCatType,,,,aCharArray9588,phraseShortcuts,QuickChatCatType,module,high,approved,
field,QuickChatCatType,QuickChatCatType,,,,aString9587,name,QuickChatCatType,module,high,approved,
field,QuickChatCatType,QuickChatCatType,,,,anIntArray9580,subcategoryIds,QuickChatCatType,module,high,approved,
field,QuickChatCatType,QuickChatCatType,,,,anIntArray9592,phraseIds,QuickChatCatType,module,high,approved,
field,QuickChatCatTypeList,QuickChatCatTypeList,,,,aClass45_2961,configArchive,QuickChatCatTypeList,module,high,approved,[auto-conflict-resolve: QuickChatCatTypeList:aClass45_2961 -> configArchive]
field,QuickChatCatTypeList,QuickChatCatTypeList,,,,aClass45_2965,globalConfigArchive,QuickChatCatTypeList,module,high,approved,[auto-conflict-resolve: QuickChatCatTypeList:aClass45_2965 -> globalConfigArchive]
field,QuickChatPhraseType,QuickChatPhraseType,,,,aClass355_9567,phraseTypeList,QuickChatPhraseType,module,high,approved,
field,QuickChatPhraseType,QuickChatPhraseType,,,,aStringArray9564,textSegments,QuickChatPhraseType,module,high,approved,
field,QuickChatPhraseType,QuickChatPhraseType,,,,anIntArray9574,dynamicParamTypeIds,QuickChatPhraseType,module,high,approved,
field,QuickChatPhraseType,QuickChatPhraseType,,,,anIntArrayArray9565,dynamicParamOptionIds,QuickChatPhraseType,module,high,approved,
field,QuickChatPhraseTypeList,QuickChatPhraseTypeList,,,,aClass45_4368,configArchive,QuickChatPhraseTypeList,module,high,approved,[auto-conflict-resolve: QuickChatPhraseTypeList:aClass45_4368 -> configArchive]
field,QuickChatPhraseTypeList,QuickChatPhraseTypeList,,,,aClass45_4369,globalConfigArchive,QuickChatPhraseTypeList,module,high,approved,[auto-conflict-resolve: QuickChatPhraseTypeList:aClass45_4369 -> globalConfigArchive]
method,RenderAllLevelsPreference,RenderAllLevelsPreference,,,,method1840,getValue,RenderAllLevelsPreference,module,high,approved,
method,RoofsPreference,RoofsPreference,,,,method1778,getValue,RoofsPreference,module,high,approved,
method,SafeModePreference,SafeModePreference,,,,method1768,getValue,SafeModePreference,module,high,approved,
method,SceneryShadowsPreference,SceneryShadowsPreference,,,,method1747,isSupported,SceneryShadowsPreference,module,high,approved,
method,SceneryShadowsPreference,SceneryShadowsPreference,,,,method1748,getValue,SceneryShadowsPreference,module,high,approved,
method,ScreenSizePreference,ScreenSizePreference,,,,method1817,isSupported,ScreenSizePreference,module,high,approved,
method,ScreenSizePreference,ScreenSizePreference,,,,method1818,getValue,ScreenSizePreference,module,high,approved,
field,SeqTypeList,SeqTypeList,,,,aClass45_1488,configArchive,SeqTypeList,module,high,approved,[auto-conflict-resolve: SeqTypeList:aClass45_1488 -> configArchive]
field,SignLink,SignLink,,,,aClass3804,cachedClass0,SignLink,module,high,approved,
field,SignLink,SignLink,,,,aClass3805,cachedClass1,SignLink,module,high,approved,
field,SignLink,SignLink,,,,aClass3806,cachedClass2,SignLink,module,high,approved,
field,SignLink,SignLink,,,,aClass3807,cachedClass3,SignLink,module,high,approved,
field,SkyBoxSphereTypeList,SkyBoxSphereTypeList,,,,aClass45_366,definitionArchive,SkyBoxSphereTypeList,module,high,approved,
field,SkyBoxTypeList,SkyBoxTypeList,,,,aClass45_1460,archive,SkyBoxTypeList,module,high,approved,
field,SoftwareSpriteMask,SoftwareSpriteMask,,,,aClass5208,cachedClass,SoftwareSpriteMask,module,high,approved,
field,SoundCache,SoundCache,,,,aClass356_374,vorbisSampleCache,SoundCache,module,high,approved,
field,SoundCache,SoundCache,,,,aClass356_381,rawSoundCache,SoundCache,module,high,approved,
field,SoundCache,SoundCache,,,,aClass45_377,vorbisSampleArchive,SoundCache,module,high,approved,
field,SoundCache,SoundCache,,,,aClass45_379,soundEffectArchive,SoundCache,module,high,approved,
method,StereoSoundPreference,StereoSoundPreference,,,,method1739,getValue,StereoSoundPreference,module,high,approved,
field,TextureOpHorizontalGradient,TextureOpHorizontalGradient,,,,aClass9260,cachedClass,TextureOpHorizontalGradient,module,high,approved,
field,TextureProvider,TextureProvider,,,,aClass45_4619,definitionArchive,TextureProvider,module,high,approved,
field,TextureProvider,TextureProvider,,,,aClass45_4624,dataArchive,TextureProvider,module,high,approved,
method,TexturesPreference,TexturesPreference,,,,method1820,getValue,TexturesPreference,module,high,approved,
method,TexturesPreference,TexturesPreference,,,,method1824,isSupported,TexturesPreference,module,high,approved,
field,TimedVarEntry,TimedVarEntry,,,,aClass6767,cachedClass,TimedVarEntry,module,high,approved,
method,UnknownPreference29,UnknownPreference29,,,,method1848,getValue,UnknownPreference29,module,high,approved,
field,VarBitTypeList,VarBitTypeList,,,,aClass45_2597,configArchive,VarBitTypeList,module,high,approved,[auto-conflict-resolve: VarBitTypeList:aClass45_2597 -> configArchive]
field,VarClientStringList,VarClientStringList,,,,aClass45_1436,archive,VarClientStringList,module,high,approved,
field,VarDomainImpl,VarDomainImpl,,,,aClass356_5070,timedVarEntries,VarDomainImpl,module,high,approved,
field,VarPlayerTypeList,VarPlayerTypeList,,,,aClass45_2842,configArchive,VarPlayerTypeList,module,high,approved,[auto-conflict-resolve: VarPlayerTypeList:aClass45_2842 -> configArchive]
field,VarcTypeList,VarcTypeList,,,,aClass45_3299,configArchive,VarcTypeList,module,high,approved,[auto-conflict-resolve: VarcTypeList:aClass45_3299 -> configArchive]
field,VarcTypeList,VarcTypeList,,,,aClass60_3303,varcTypeCache,VarcTypeList,module,high,approved,
method,VolumePreference,VolumePreference,,,,method1838,getValue,VolumePreference,module,high,approved,
method,WaterDetailPreference,WaterDetailPreference,,,,method1800,getValue,WaterDetailPreference,module,high,approved,
method,WaterDetailPreference,WaterDetailPreference,,,,method1801,isSupported,WaterDetailPreference,module,high,approved,
method,WindowModePreference,WindowModePreference,,,,method1751,getValue,WindowModePreference,module,high,approved,
field,WorldListDecoder,WorldListDecoder,,,,aClass2478,cachedClass,WorldListDecoder,module,high,approved,
field,WorldListEntryBase,WorldListEntryBase,,,,aClass1713,cachedClass0,WorldListEntryBase,module,high,approved,
field,WorldListEntryBase,WorldListEntryBase,,,,aClass1714,cachedClass1,WorldListEntryBase,module,high,approved,
field,WorldMap,WorldMap,,,,aClass356_1241,mapAreasById,WorldMap,module,high,approved,
field,WorldMap,WorldMap,,,,aClass356_1271,tileObjectListsByCoord,WorldMap,module,high,approved,
field,WorldMapSection,WorldMapSection,,,,aClass6823,cachedClass,WorldMapSection,module,high,approved,
