kind,file,owner,member,signature,param_index,old,new,scope,phase,confidence,status,notes
method,SkyBoxTypeList,SkyBoxTypeList,,,,method824,ensureSceneTilesForPlane,SkyBoxTypeList,module,high,approved,
method,SkyBoxTypeList,SkyBoxTypeList,,,,method825,clearStaticState,SkyBoxTypeList,module,high,approved,
method,SkyBoxTypeList,SkyBoxTypeList,,,,method826,drawFrameSprites,SkyBoxTypeList,module,high,approved,
field,VarBitType,VarBitType,,,,anInt2016,startBit,VarBitType,module,high,approved,Least-significant bit index
field,VarBitType,VarBitType,,,,anInt2019,baseVarId,VarBitType,module,high,approved,Backing var id
field,VarBitType,VarBitType,,,,anInt2020,endBit,VarBitType,module,high,approved,Most-significant bit index
field,VarBitTypeList,VarBitTypeList,,,,aClass45_2597,configArchive,VarBitTypeList,module,high,approved,Archive containing VarBitType definitions
field,VarBitTypeList,VarBitTypeList,,,,aClass60_2594,typeCache,VarBitTypeList,module,high,approved,VarBitType definition cache
field,VarPlayerType,VarPlayerType,,,,anInt2125,clientCode,VarPlayerType,module,high,approved,VarPlayer client-code / transmit behavior value
method,VarPlayerType,VarPlayerType,,,,method1251,decodeOpcode,VarPlayerType,module,high,approved,
method,VarPlayerType,VarPlayerType,,,,method1253,decode,VarPlayerType,module,high,approved,
field,VarPlayerTypeList,VarPlayerTypeList,,,,aClass45_2842,configArchive,VarPlayerTypeList,module,high,approved,Archive containing VarPlayerType definitions
field,VarPlayerTypeList,VarPlayerTypeList,,,,aClass60_2848,typeCache,VarPlayerTypeList,module,high,approved,VarPlayerType definition cache
field,VarPlayerTypeList,VarPlayerTypeList,,,,anInt2845,typeCount,VarPlayerTypeList,module,high,approved,Number of VarPlayerType entries
method,VarPlayerTypeList,VarPlayerTypeList,,,,method1585,clearStaticState,VarPlayerTypeList,module,high,approved,
method,VarPlayerTypeList,VarPlayerTypeList,,,,method1587,trimCaches,VarPlayerTypeList,module,high,approved,
method,VarPlayerTypeList,VarPlayerTypeList,,,,method1588,get,VarPlayerTypeList,module,high,approved,
method,VarPlayerTypeList,VarPlayerTypeList,,,,method1589,clearCaches,VarPlayerTypeList,module,high,approved,
method,VarPlayerTypeList,VarPlayerTypeList,,,,method1590,removeSoftReferences,VarPlayerTypeList,module,high,approved,
field,VarcType,VarcType,,,,aChar2132,typeChar,VarcType,module,high,approved,Script/value type discriminator
field,VarcType,VarcType,,,,anInt2135,persistenceFlag,VarcType,module,high,approved,"0 = non-persistent, 1 = persistent (default)"
method,VarcType,VarcType,,,,method1254,clearStaticState,VarcType,module,high,approved,
method,VarcType,VarcType,,,,method1255,decode,VarcType,module,high,approved,
method,VarcType,VarcType,,,,method1256,decodeOpcode,VarcType,module,high,approved,
method,VarcType,VarcType,,,,method1257,hasBit5Flag,VarcType,module,high,approved,
field,VarcTypeList,VarcTypeList,,,,aClass45_3299,configArchive,VarcTypeList,module,high,approved,Archive containing VarcType definitions
field,VarcTypeList,VarcTypeList,,,,aClass60_3303,varcTypeCache,VarcTypeList,module,high,approved,VarcType definition cache [auto-conflict-resolve: VarcTypeList:aClass60_3303 -> varcTypeCache]
field,VarcTypeList,VarcTypeList,,,,anInt3305,typeCount,VarcTypeList,module,high,approved,Number of VarcType entries
method,VarcTypeList,VarcTypeList,,,,method1975,clearStaticState,VarcTypeList,module,high,approved,
method,VarcTypeList,VarcTypeList,,,,method1976,get,VarcTypeList,module,high,approved,
